Time and date,Fp1,Fp2,F3,F4,T7,T8,F7,F8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Event
[11:46:29.948 29/11/2023],-234933.2,-187288.1,-216470,-262598.5,-241404.2,-211137.3,-239808.1,-242002.3,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:29.952 29/11/2023],-234948.4,-187296.9,-216490.1,-262615.3,-241382.4,-211144.2,-239820.1,-242011.7,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:29.956 29/11/2023],-234894.7,-187246.5,-216444.9,-262598.2,-241379.8,-211146.7,-239781.6,-241995,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:29.960 29/11/2023],-234895,-187242.6,-216448.3,-262590.8,-241419.9,-211172.4,-239782.4,-241996.7,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:29.964 29/11/2023],-234921.8,-187267.4,-216470.4,-262612.8,-241417.3,-211153.2,-239802.5,-242017.9,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:29.968 29/11/2023],-234931.7,-187272.2,-216480.3,-262621.3,-241399.2,-211146.4,-239807.2,-242012.1,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:29.972 29/11/2023],-234908.5,-187246.6,-216465.5,-262604.5,-241394.3,-211182.4,-239790.3,-241990.1,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:29.976 29/11/2023],-234875.1,-187211.6,-216437.4,-262573.2,-241394.5,-211172,-239764,-241971.3,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:29.980 29/11/2023],-234899.4,-187230.3,-216467.6,-262589,-241392.5,-211157.2,-239791,-241984.6,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:29.984 29/11/2023],-234937.5,-187257.4,-216500.9,-262608.2,-241404.4,-211156.8,-239820.9,-241998.4,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:29.988 29/11/2023],-234921.7,-187238.7,-216481.5,-262600,-241403.9,-211122.4,-239806.5,-241994.2,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:29.992 29/11/2023],-234874.5,-187198.5,-216441.5,-262573.9,-241389.1,-211055.6,-239771.2,-241984.9,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:29.996 29/11/2023],-234897.2,-187218.1,-216461.7,-262572.9,-241393,-211100.8,-239789.1,-241987,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.000 29/11/2023],-234869.3,-187182.5,-216453.2,-262561.4,-241356.2,-211107.8,-239765.9,-241968.3,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.004 29/11/2023],-234828.2,-187144.3,-216416.6,-262539.9,-241316,-211061.4,-239735.2,-241948.1,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.008 29/11/2023],-234846.7,-187157.7,-216425.4,-262538.9,-241322.6,-211063.3,-239743.1,-241953.3,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.012 29/11/2023],-234884.5,-187190,-216461.1,-262582.8,-241363,-211160.8,-239777.7,-241988.7,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.016 29/11/2023],-234900.2,-187203.4,-216482.1,-262604,-241371,-211178.6,-239793.1,-241996.8,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.020 29/11/2023],-234875.1,-187185.3,-216464.1,-262597.3,-241389.1,-211184.7,-239778,-241995.7,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.024 29/11/2023],-234824.5,-187153.3,-216395.8,-262553.4,-241344.7,-211066.3,-239729.5,-241963.6,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.028 29/11/2023],-234821.4,-187147.8,-216397.2,-262547.5,-241339.3,-211118.4,-239723.3,-241956.3,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.032 29/11/2023],-234843.3,-187159.2,-216421.7,-262540.8,-241343.9,-211113.4,-239738.6,-241944.4,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.036 29/11/2023],-234869.3,-187182.5,-216453.2,-262561.4,-241356.2,-211107.8,-239765.9,-241968.3,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.040 29/11/2023],-234828.2,-187144.3,-216416.6,-262539.9,-241316,-211061.4,-239735.2,-241948.1,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.044 29/11/2023],-234846.7,-187157.7,-216425.4,-262538.9,-241322.6,-211063.3,-239743.1,-241953.3,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.048 29/11/2023],-234884.5,-187190,-216461.1,-262582.8,-241363,-211160.8,-239777.7,-241988.7,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.052 29/11/2023],-234879.9,-187210.3,-216471.8,-262613.6,-241392.8,-211162.2,-239784.9,-241994.1,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.056 29/11/2023],-234827.4,-187153,-216420.5,-262562.1,-241358.6,-211174,-239738.1,-241958.4,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.060 29/11/2023],-234875.1,-187191.1,-216463.6,-262581,-241373.9,-211183.9,-239771.9,-241995.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.064 29/11/2023],-234903.7,-187222.9,-216492.3,-262597.5,-241377,-211180.4,-239794,-242004.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.068 29/11/2023],-234920.6,-187234.6,-216507.4,-262611.3,-241396.2,-211180,-239811.1,-242005,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.072 29/11/2023],-234892.7,-187212.9,-216484,-262612.1,-241393.3,-211175.2,-239795.4,-242008.2,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.076 29/11/2023],-234842,-187173.5,-216439.4,-262575.5,-241357.3,-211131.8,-239756.5,-241987.4,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.080 29/11/2023],-234897.4,-187205.1,-216495.4,-262597.5,-241370.3,-211178.4,-239797,-241985.6,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.084 29/11/2023],-234896.4,-187212.2,-216497.2,-262612.5,-241377.7,-211179.2,-239797.7,-241999.5,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.088 29/11/2023],-234834.9,-187155,-216435.1,-262576.2,-241365.2,-211145.6,-239749.9,-241976.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.092 29/11/2023],-234829.5,-187141.8,-216423.8,-262557.3,-241349.9,-211129,-239744.5,-241968.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.096 29/11/2023],-234848.8,-187174.3,-216446.9,-262570.4,-241365.7,-211147,-239757.5,-241975.4,0.03,-0.02,1.00,-4,-2,-4,96,0
[11:46:30.100 29/11/2023],-234885.6,-187212.3,-216484.6,-262600,-241379.2,-211129.5,-239786.5,-242002.1,0.03,-0.02,1.00,-4,-2,-4,96,0
[11:46:30.104 29/11/2023],-234884.7,-187202.4,-216486.7,-262618.6,-241402.4,-211152.6,-239790.5,-242003,0.03,-0.02,1.00,-4,-2,-4,96,0
[11:46:30.108 29/11/2023],-234848.7,-187157.9,-216448.8,-262576.3,-241376.4,-211164.5,-239759.3,-241962.5,0.03,-0.02,1.00,-4,-2,-4,96,0
[11:46:30.112 29/11/2023],-234865.5,-187174.3,-216459.2,-262575,-241352.7,-211154,-239767.8,-241973.8,0.03,-0.02,1.00,-4,-2,-4,96,0
[11:46:30.116 29/11/2023],-234881.5,-187213.2,-216479.6,-262603.1,-241397.2,-211178.4,-239791.6,-241985.6,0.03,-0.02,1.00,-4,-2,-4,96,0
[11:46:30.120 29/11/2023],-234836.6,-187170.9,-216434.9,-262585.1,-241364.8,-211162.2,-239755.1,-241981.3,0.03,-0.02,1.00,-4,-2,-4,96,0
[11:46:30.124 29/11/2023],-234819.3,-187154.7,-216409.3,-262557.3,-241353.1,-211114.4,-239733.7,-241967.2,0.03,-0.02,1.00,-4,-2,-4,96,0
[11:46:30.128 29/11/2023],-234848.8,-187181.5,-216439.5,-262569.8,-241356,-211142.1,-239759.6,-241974.5,0.03,-0.02,1.00,-4,-2,-4,96,0
[11:46:30.132 29/11/2023],-234864.8,-187173.9,-216455.1,-262579.3,-241359,-211125.9,-239769.3,-241980.6,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.136 29/11/2023],-234856.1,-187179,-216453.6,-262604.5,-241379,-211108.1,-239771.3,-241990,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.140 29/11/2023],-234806.2,-187132.6,-216410.6,-262574.9,-241336.8,-211104.3,-239736,-241967.7,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.144 29/11/2023],-234816.4,-187140,-216416.7,-262564.1,-241338.5,-211153.8,-239740.3,-241977.3,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.148 29/11/2023],-234865.5,-187186.8,-216458.8,-262572.7,-241372.9,-211184.4,-239771.5,-241979.8,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.152 29/11/2023],-234881.5,-187213.2,-216479.6,-262603.1,-241397.2,-211202.8,-239791.6,-241997,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.156 29/11/2023],-234836.6,-187170.9,-216434.9,-262585.1,-241364.8,-211162.2,-239755.1,-241981.3,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.160 29/11/2023],-234819.3,-187154.7,-216409.3,-262557.3,-241353.1,-211114.4,-239733.7,-241967.2,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.164 29/11/2023],-234848.8,-187181.5,-216439.5,-262569.8,-241356,-211142.1,-239759.6,-241974.5,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.168 29/11/2023],-234879.5,-187212.9,-216474.6,-262592.2,-241372.5,-211164.1,-239783.4,-241986.3,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.172 29/11/2023],-234849.1,-187187.9,-216452.5,-262595.3,-241375.2,-211154.9,-239761.3,-241986.1,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.176 29/11/2023],-234819.8,-187161.8,-216418.6,-262561,-241342.6,-211073.5,-239727.7,-241971.8,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.180 29/11/2023],-234842.3,-187178.9,-216431.9,-262572.6,-241338.7,-211047.8,-239743.7,-241981.9,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.184 29/11/2023],-234858.8,-187185.3,-216436.5,-262581.8,-241345,-211112,-239757.6,-241974.1,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.188 29/11/2023],-234846,-187166,-216424.1,-262582.5,-241359.6,-211084.9,-239750.1,-241977.1,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.192 29/11/2023],-234826.2,-187146,-216401.3,-262544,-241342.1,-211099.3,-239723.6,-241958.9,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.196 29/11/2023],-234864.9,-187179.3,-216434.3,-262546.3,-241348.5,-211180.4,-239746.2,-241962.7,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.200 29/11/2023],-234874.5,-187183.5,-216442.5,-262558.6,-241345.2,-211165.8,-239752.9,-241960.2,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.204 29/11/2023],-234883.6,-187190.4,-216454.2,-262578,-241348.6,-211145.8,-239762.7,-241974.9,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.208 29/11/2023],-234855,-187167.2,-216424.8,-262538,-241334.2,-211048,-239728.3,-241957.6,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.212 29/11/2023],-234862.8,-187185.5,-216432.2,-262551.9,-241369.1,-211101.6,-239742.1,-241967.4,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.216 29/11/2023],-234902.2,-187219.4,-216461.4,-262566,-241372.6,-211185.1,-239774.5,-241970.3,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.220 29/11/2023],-234914.5,-187227.2,-216472.7,-262576.3,-241388.2,-211166.3,-239788.1,-241986.9,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.224 29/11/2023],-234864.2,-187176.1,-216433.3,-262547,-241371.7,-211116.4,-239753.9,-241974.1,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.228 29/11/2023],-234867.7,-187182.8,-216434.8,-262533.3,-241354.3,-211131.4,-239749.2,-241974.5,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.232 29/11/2023],-234899.7,-187218.3,-216457.1,-262555.1,-241368.8,-211134.7,-239766.8,-241983.2,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.236 29/11/2023],-234921.5,-187245.8,-216476.8,-262582.9,-241375,-211144.5,-239784.1,-242004.4,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.240 29/11/2023],-234881.3,-187213.9,-216435.5,-262560.1,-241346.3,-211083.8,-239748.4,-241984.8,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.244 29/11/2023],-234875.3,-187201.7,-216422.9,-262545,-241333.5,-211110.7,-239741.8,-241977.7,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.248 29/11/2023],-234928.3,-187254,-216469.9,-262561.4,-241378.6,-211163.9,-239780.9,-241990.1,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.252 29/11/2023],-234981.3,-187312.8,-216520.9,-262584.6,-241401.2,-211198.1,-239820.8,-242010.9,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.256 29/11/2023],-234959.8,-187301.4,-216501.9,-262580.9,-241385.2,-211182.5,-239799.4,-242009.9,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.260 29/11/2023],-234958,-187304.1,-216495.7,-262569.5,-241395.5,-211148.8,-239792.3,-242005.8,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.264 29/11/2023],-235085.7,-187420.4,-216548.8,-262625.1,-241357.1,-211146.9,-239842.8,-242033.7,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.268 29/11/2023],-235104.2,-187442.8,-216575.6,-262639.3,-241385.8,-211116.1,-239859.8,-242049.1,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.272 29/11/2023],-235045.1,-187394.9,-216526.6,-262606.3,-241372.2,-211106.6,-239817,-242022.4,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.276 29/11/2023],-235028.7,-187352.6,-216523.6,-262582.4,-241378.1,-211174,-239817,-242003.5,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.280 29/11/2023],-235055.6,-187378.4,-216533.4,-262595,-241371.3,-211158.4,-239825.3,-242015,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.284 29/11/2023],-235062.1,-187388.5,-216546.9,-262626.8,-241383.8,-211118.3,-239856.6,-242045.4,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.288 29/11/2023],-235009,-187339.3,-216498.7,-262577.8,-241339.2,-211142.9,-239792.4,-241980.7,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.292 29/11/2023],-235015.5,-187345.6,-216506.3,-262571.9,-241362.3,-211096,-239797.6,-241985.2,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.296 29/11/2023],-235049.7,-187370.3,-216541.4,-262602.2,-241372.3,-211101,-239830.1,-242005.6,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.300 29/11/2023],-235036,-187362.1,-216529,-262621.1,-241365.5,-211128.6,-239821.2,-242007.6,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.304 29/11/2023],-234984.2,-187320.2,-216483,-262597.3,-241359.5,-211159.5,-239786.1,-241992.9,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.308 29/11/2023],-234978.7,-187314.7,-216478.3,-262574.8,-241370.7,-211142.8,-239781.4,-241989.9,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.312 29/11/2023],-235043.3,-187385.4,-216518.5,-262595.5,-241387.4,-211147.5,-239810.4,-242016,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.316 29/11/2023],-235071.6,-187403.4,-216548.5,-262614.9,-241398.5,-211148.9,-239833.8,-242029.2,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.320 29/11/2023],-235062.1,-187388.5,-216546.9,-262616.6,-241386.1,-211165.9,-239831,-242015.4,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.324 29/11/2023],-235009,-187339.3,-216498.7,-262577.8,-241339.2,-211142.9,-239792.4,-241980.7,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.328 29/11/2023],-235015.5,-187345.6,-216506.3,-262571.9,-241362.3,-211096,-239797.6,-241985.2,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.332 29/11/2023],-235049.7,-187370.3,-216541.4,-262602.2,-241372.3,-211101,-239830.1,-242005.6,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.336 29/11/2023],-235036,-187362.1,-216529,-262621.1,-241365.5,-211128.6,-239821.2,-242007.6,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.340 29/11/2023],-234984.2,-187320.2,-216483,-262597.3,-241359.5,-211159.5,-239786.1,-241992.9,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.344 29/11/2023],-234976.1,-187310.2,-216493.8,-262585.4,-241362.2,-211142.8,-239781.4,-241989.9,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.348 29/11/2023],-235013.8,-187339.5,-216509.4,-262591.2,-241353.7,-211130.2,-239808.8,-242001.5,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.352 29/11/2023],-235042.4,-187362.9,-216539,-262616.8,-241372.1,-211158.1,-239834.6,-242019.4,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.356 29/11/2023],-234995.7,-187321.3,-216501.3,-262600.5,-241379.9,-211151.8,-239799.7,-242004.8,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.360 29/11/2023],-234965.8,-187291.9,-216471.3,-262575.2,-241360.4,-211134,-239771.7,-241983.2,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.364 29/11/2023],-234995.2,-187318.2,-216498,-262589.6,-241363.8,-211129.8,-239793.7,-241991.6,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.368 29/11/2023],-235014.8,-187338.5,-216524.7,-262616.8,-241369.1,-211100,-239817.8,-242011.4,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.372 29/11/2023],-234980.3,-187311.1,-216496,-262606.9,-241356.3,-211078.2,-239792.3,-242001.2,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.376 29/11/2023],-234941.5,-187278.4,-216459.2,-262576.3,-241334.3,-211084.2,-239756.5,-241983.7,0.03,0.00,1.00,-4,-2,-4,96,0
[11:46:30.380 29/11/2023],-234964.6,-187294.8,-216476.8,-262559.4,-241365.6,-211186.2,-239792.5,-241965,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.384 29/11/2023],-234993.6,-187324.7,-216515.4,-262597.4,-241369.3,-211211.3,-239806.1,-241994.8,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.388 29/11/2023],-234984.4,-187316.9,-216510.8,-262603.7,-241368.1,-211198.2,-239805.5,-242005.8,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.392 29/11/2023],-234944,-187281.1,-216470.6,-262570,-241350.3,-211146.9,-239771.3,-241988,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.396 29/11/2023],-234966.6,-187305.3,-216489.1,-262577.1,-241366.7,-211141.9,-239789.1,-241994.5,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.400 29/11/2023],-235001,-187340.4,-216524.7,-262599.2,-241377.3,-211152,-239819.8,-242014.8,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.404 29/11/2023],-235002.6,-187334.6,-216528.2,-262610.1,-241380.8,-211156.5,-239827.9,-242025.4,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.408 29/11/2023],-234936,-187284.6,-216457.3,-262575.7,-241365.2,-211074.1,-239774,-241998.2,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.412 29/11/2023],-234940.6,-187290.1,-216453.2,-262555.3,-241361.6,-211107.4,-239772.1,-241972.2,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.416 29/11/2023],-234964.6,-187294.8,-216476.8,-262559.4,-241365.6,-211186.2,-239792.5,-241965,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.420 29/11/2023],-234983.8,-187313.4,-216505.7,-262579.2,-241383.4,-211214.1,-239816.2,-241981.5,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.424 29/11/2023],-234949.5,-187278,-216478.5,-262554.7,-241357.6,-211170.5,-239792.6,-241974.9,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.428 29/11/2023],-234918.1,-187252,-216444.9,-262544.1,-241351.9,-211103,-239765.4,-241972.2,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.432 29/11/2023],-234929.3,-187271,-216450.8,-262560.1,-241359.3,-211122.6,-239772.7,-241973.5,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.436 29/11/2023],-234942.3,-187282,-216463.1,-262574.3,-241365.1,-211158.5,-239788.3,-241972.9,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.440 29/11/2023],-234908.8,-187246,-216433.9,-262562.4,-241331.6,-211144.7,-239764.8,-241969.9,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.444 29/11/2023],-234888.3,-187235.3,-216411.1,-262548.3,-241328.5,-211109.4,-239742.4,-241970.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.448 29/11/2023],-234914.6,-187272.8,-216436.3,-262573.3,-241337.2,-211035.3,-239761.4,-241992.5,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.452 29/11/2023],-234943.1,-187301.9,-216468.3,-262585.4,-241347.4,-211099.7,-239782,-241995.5,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.456 29/11/2023],-234912.6,-187271.9,-216445.3,-262558.6,-241358.9,-211172.8,-239765.5,-241966.3,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.460 29/11/2023],-234899.5,-187267.1,-216431.7,-262531.4,-241358.5,-211182.6,-239755.2,-241957.4,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.464 29/11/2023],-234937.7,-187309.4,-216465.8,-262559.6,-241357.3,-211186.8,-239786.6,-241985.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.468 29/11/2023],-234945.7,-187321.4,-216476.1,-262574.6,-241353.3,-211162,-239795.1,-241985.2,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.472 29/11/2023],-234917.8,-187301.5,-216455.8,-262570.7,-241337.8,-211119.1,-239772,-241985.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.476 29/11/2023],-234894.3,-187281.9,-216431.8,-262553.2,-241348.5,-211141.3,-239751.1,-241977.4,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.480 29/11/2023],-234906,-187293.3,-216441.9,-262558.3,-241352.4,-211132.3,-239762.3,-241978.5,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.484 29/11/2023],-234924.2,-187311.5,-216464,-262579.5,-241365.8,-211117.3,-239778.4,-241983.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.488 29/11/2023],-234897.8,-187288.9,-216444.9,-262572.4,-241349.7,-211144.9,-239760.2,-241972.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.492 29/11/2023],-234859.3,-187254.6,-216409.4,-262537.5,-241328.8,-211103.8,-239729.9,-241956.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.496 29/11/2023],-234888.3,-187281,-216441.5,-262544.9,-241342.9,-211110.3,-239755.1,-241962.5,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.500 29/11/2023],-234903.1,-187292.7,-216461.1,-262559.6,-241332.9,-211131.8,-239770.7,-241959.6,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.504 29/11/2023],-234894.9,-187286.6,-216458.8,-262583.4,-241333.4,-211150.5,-239774.6,-241977.2,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.508 29/11/2023],-234855,-187241.3,-216418.5,-262549.3,-241321.5,-211125.2,-239734.4,-241955.9,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.512 29/11/2023],-234880.1,-187257.4,-216439.5,-262553.7,-241349.8,-211131.1,-239750.6,-241969.7,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.516 29/11/2023],-234923.2,-187295.6,-216475,-262578.3,-241360,-211096.4,-239781.1,-241993.3,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.520 29/11/2023],-234931.1,-187303.9,-216484.8,-262587.3,-241376.8,-211112,-239789,-241995.8,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.524 29/11/2023],-234884.4,-187254.6,-216434.2,-262557,-241351,-211155.6,-239752.5,-241970.7,0.05,0.00,1.02,-4,-2,-4,96,0
[11:46:30.528 29/11/2023],-234878.5,-187243.8,-216424.4,-262542.8,-241347.8,-211162.6,-239745.7,-241966,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.532 29/11/2023],-234906.5,-187269.3,-216455.7,-262556.4,-241341,-211148.6,-239767.3,-241974.2,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.536 29/11/2023],-234923.9,-187288.5,-216481.1,-262584.6,-241366.9,-211136,-239789.1,-241996.3,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.540 29/11/2023],-234895.3,-187261.7,-216456.9,-262564.4,-241349.8,-211164.8,-239769.9,-241983,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.544 29/11/2023],-234894.6,-187260.6,-216456.4,-262547.8,-241334.5,-211156.2,-239764.1,-241977.1,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.548 29/11/2023],-234907.1,-187269,-216466.2,-262554.1,-241358.2,-211131.8,-239770.8,-241977.5,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.552 29/11/2023],-234925.7,-187287.2,-216488.4,-262567.8,-241368.3,-211145,-239790.2,-241988.3,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.556 29/11/2023],-234912.5,-187279.9,-216483.5,-262564.1,-241385.6,-211125.7,-239783.5,-241989.5,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.560 29/11/2023],-234900.8,-187275.1,-216470,-262545.3,-241362.4,-211069.3,-239768.4,-241985.4,0.03,0.00,1.02,-4,-2,-4,96,0
[11:46:30.564 29/11/2023],-234913.8,-187286.8,-216480.6,-262555.6,-241364.7,-211124.3,-239779.5,-241989.5,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.568 29/11/2023],-234936.9,-187300.4,-216502.7,-262578.1,-241387.7,-211196.8,-239802.3,-241995.9,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.572 29/11/2023],-234934.8,-187294.4,-216499.5,-262582.8,-241396.1,-211177.8,-239798.8,-242008.1,0.03,-0.02,1.02,-4,-2,-4,96,0
[11:46:30.576 29/11/2023],-234884.1,-187236.6,-216456.4,-262542.6,-241357.2,-211151.8,-239754.7,-241968.2,0.03,-0.02,1.02,-4,-2,-4,96,0
