Time and date,Fp1,Fp2,F3,F4,T7,T8,F7,F8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Event
[15:14:51.048 29/11/2023],-137780.3,-66054.14,-102150.4,-154059.4,-78304.51,-104931.8,-132703.7,-100570.6,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.052 29/11/2023],-137733.3,-65915.34,-102087.4,-153992.4,-78298.83,-104868.3,-132698.3,-100510.8,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.056 29/11/2023],-137730.1,-65912.38,-102091.1,-153996.9,-78286.94,-104858.7,-132687.1,-100515.2,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.060 29/11/2023],-137706.7,-65865.41,-102052.6,-153962,-78250.68,-104846.9,-132675.9,-100477.9,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.064 29/11/2023],-137703.5,-65859.55,-102046.7,-153938.7,-78270.27,-104857.4,-132683.2,-100488.9,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.068 29/11/2023],-137693.7,-65852.53,-102037.6,-153949.7,-78312.64,-104841.5,-132678.6,-100498.5,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.072 29/11/2023],-137694.9,-65851.59,-102023.5,-153959.2,-78301.73,-104837.7,-132687.4,-100474.8,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.076 29/11/2023],-137692.7,-65827.23,-102023.2,-153936.7,-78280.14,-104824.6,-132687.5,-100469.4,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.080 29/11/2023],-137695.1,-65830.22,-102030.2,-153949.3,-78298.16,-104821.2,-132692.5,-100481.9,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.084 29/11/2023],-137722.8,-65902.28,-102070.7,-153960.5,-78299.01,-104856,-132688.8,-100511.5,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.088 29/11/2023],-137733.3,-65915.34,-102087.4,-153992.4,-78298.83,-104868.3,-132698.3,-100510.8,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.092 29/11/2023],-137730.1,-65912.38,-102091.1,-153996.9,-78286.94,-104858.7,-132687.1,-100515.2,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.096 29/11/2023],-137706.7,-65865.41,-102052.6,-153962,-78250.68,-104846.9,-132675.9,-100477.9,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.100 29/11/2023],-137703.5,-65859.55,-102046.7,-153938.7,-78270.27,-104857.4,-132683.2,-100488.9,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.104 29/11/2023],-137693.7,-65852.53,-102037.6,-153949.7,-78312.64,-104841.5,-132678.6,-100498.5,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.108 29/11/2023],-137694.9,-65851.59,-102023.5,-153959.2,-78301.73,-104837.7,-132687.4,-100474.8,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.112 29/11/2023],-137692.7,-65827.23,-102023.2,-153936.7,-78280.14,-104824.6,-132687.5,-100469.4,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.116 29/11/2023],-137695.1,-65830.22,-102030.2,-153949.3,-78298.16,-104821.2,-132692.5,-100481.9,0.05,0.00,1.02,-4,-2,-4,88,0
[15:14:51.120 29/11/2023],-137688.2,-65819.13,-102019.7,-153934.8,-78322.74,-104830.7,-132703.2,-100477.4,0.03,0.02,1.02,-4,-2,-4,88,0
[15:14:51.124 29/11/2023],-137678.5,-65809.52,-101991.4,-153926.2,-78319.93,-104813,-132688.5,-100466.9,0.03,0.02,1.02,-4,-2,-4,88,0
[15:14:51.128 29/11/2023],-137642.2,-65752.84,-101955.5,-153877.3,-78281.39,-104782.9,-132658.1,-100428.2,0.03,0.02,1.02,-4,-2,-4,88,0
[15:14:51.132 29/11/2023],-137637.1,-65750.2,-101946.1,-153871,-78281.13,-104781.5,-132666.9,-100439,0.03,0.02,1.02,-4,-2,-4,88,0
[15:14:51.136 29/11/2023],-137652.1,-65767.01,-101951,-153874.4,-78274.29,-104793.3,-132671.6,-100461.8,0.03,0.02,1.02,-4,-2,-4,88,0
[15:14:51.140 29/11/2023],-137647.9,-65745.28,-101931.3,-153848.1,-78296.55,-104781.3,-132678.1,-100454.1,0.03,0.02,1.02,-4,-2,-4,88,0
[15:14:51.144 29/11/2023],-137632.6,-65713.41,-101928.9,-153841.3,-78283.67,-104762.8,-132669.9,-100424.8,0.03,0.02,1.02,-4,-2,-4,88,0
[15:14:51.148 29/11/2023],-137618.8,-65694.81,-101894,-153833.9,-78266.87,-104743.7,-132665.1,-100409.9,0.03,0.02,1.02,-4,-2,-4,88,0
[15:14:51.152 29/11/2023],-137607,-65686.14,-101877.6,-153802.6,-78265.66,-104739.4,-132658.1,-100410.1,0.03,0.02,1.02,-4,-2,-4,88,0
[15:14:51.156 29/11/2023],-137608.2,-65677.34,-101868.3,-153791.1,-78292.34,-104736.2,-132661.9,-100409,0.03,0.02,1.00,-4,-2,-4,88,0
[15:14:51.160 29/11/2023],-137603.6,-65675.41,-101864.6,-153801.4,-78289.04,-104734.6,-132662.5,-100414.9,0.03,0.02,1.00,-4,-2,-4,88,0
[15:14:51.164 29/11/2023],-137598.5,-65658.91,-101871,-153774.8,-78252.65,-104726.2,-132659.7,-100395.9,0.03,0.02,1.00,-4,-2,-4,88,0
[15:14:51.168 29/11/2023],-137591.3,-65629.37,-101851.4,-153755.7,-78257.74,-104719.3,-132662.9,-100396.1,0.03,0.02,1.00,-4,-2,-4,88,0
[15:14:51.172 29/11/2023],-137593,-65636.07,-101852.7,-153774.8,-78291.09,-104724.7,-132666.1,-100407.2,0.03,0.02,1.00,-4,-2,-4,88,0
[15:14:51.176 29/11/2023],-137561.9,-65609.7,-101816.8,-153746,-78266.73,-104692.8,-132636.2,-100370.1,0.03,0.02,1.00,-4,-2,-4,88,0
[15:14:51.180 29/11/2023],-137542,-65569.82,-101782,-153707.7,-78239.51,-104668.6,-132632.3,-100357,0.03,0.02,1.00,-4,-2,-4,88,0
[15:14:51.184 29/11/2023],-137558.1,-65566.2,-101809.2,-153720.4,-78279.07,-104678.8,-132642.2,-100351.2,0.03,0.02,1.00,-4,-2,-4,88,0
[15:14:51.188 29/11/2023],-137548.7,-65573.09,-101782.6,-153716.9,-78288.41,-104684.2,-132644.2,-100380.1,0.03,0.02,1.00,-4,-2,-4,88,0
[15:14:51.192 29/11/2023],-137540.4,-65542.73,-101773.1,-153702.7,-78277.33,-104675.5,-132642.9,-100363.8,0.03,0.00,1.02,-4,-2,-4,88,0
[15:14:51.196 29/11/2023],-137516.7,-65516.18,-101729.4,-153672.3,-78248.94,-104643.6,-132626.6,-100326.8,0.03,0.00,1.02,-4,-2,-4,88,0
[15:14:51.200 29/11/2023],-137530.9,-65526.15,-101754.6,-153689,-78254.75,-104649.8,-132634.9,-100342.5,0.03,0.00,1.02,-4,-2,-4,88,0
[15:14:51.204 29/11/2023],-137535.8,-65531.91,-101742.9,-153716,-78290.29,-104656.7,-132647.2,-100341.4,0.03,0.00,1.02,-4,-2,-4,88,0
[15:14:51.208 29/11/2023],-137526.3,-65512.11,-101730.6,-153689.8,-78273.17,-104641.6,-132644.6,-100345.9,0.03,0.00,1.02,-4,-2,-4,88,0
[15:14:51.212 29/11/2023],-137492.5,-65468.35,-101695.8,-153645.4,-78262.4,-104606.1,-132614,-100312.7,0.03,0.00,1.02,-4,-2,-4,88,0
[15:14:51.216 29/11/2023],-137492.9,-65478.98,-101681.9,-153669.3,-78267.8,-104604.4,-132625.5,-100311,0.03,0.00,1.02,-4,-2,-4,88,0
[15:14:51.220 29/11/2023],-137495.7,-65462.18,-101682.1,-153659,-78249.16,-104604,-132625.7,-100318.7,0.03,0.00,1.02,-4,-2,-4,88,0
[15:14:51.224 29/11/2023],-137508.2,-65470.67,-101691.5,-153672.6,-78268.7,-104622,-132644,-100336.4,0.03,0.00,1.02,-4,-2,-4,88,0
[15:14:51.228 29/11/2023],-137489.3,-65441.75,-101673.1,-153645.8,-78269.64,-104598.5,-132632.3,-100307.2,0.03,0.02,1.02,-4,-2,-4,86,0
[15:14:51.232 29/11/2023],-137481.5,-65425.3,-101655,-153641.1,-78265.7,-104587.1,-132632.2,-100305.2,0.03,0.02,1.02,-4,-2,-4,86,0
[15:14:51.236 29/11/2023],-137487.9,-65413.81,-101668.6,-153618.9,-78263.06,-104573,-132635.7,-100296.7,0.03,0.02,1.02,-4,-2,-4,86,0
[15:14:51.240 29/11/2023],-137480,-65416.04,-101649.6,-153634.2,-78264.98,-104574.3,-132621.7,-100300.5,0.03,0.02,1.02,-4,-2,-4,86,0
[15:14:51.244 29/11/2023],-137456.3,-65386,-101617.1,-153602.1,-78258.2,-104551,-132617.9,-100288.4,0.03,0.02,1.02,-4,-2,-4,86,0
[15:14:51.248 29/11/2023],-137463.1,-65402.18,-101624.2,-153637.5,-78245.09,-104559.5,-132628.6,-100291.8,0.03,0.02,1.02,-4,-2,-4,86,0
[15:14:51.252 29/11/2023],-137462.6,-65381.58,-101623.1,-153614.8,-78250.37,-104571.1,-132622.2,-100296.3,0.03,0.02,1.02,-4,-2,-4,86,0
[15:14:51.256 29/11/2023],-137456.8,-65359.14,-101609.2,-153602.1,-78279.92,-104558.3,-132634.4,-100285.6,0.03,0.02,1.02,-4,-2,-4,86,0
[15:14:51.260 29/11/2023],-137440.3,-65347.87,-101592.5,-153591.7,-78254.39,-104549.3,-132628.4,-100279,0.03,0.02,1.02,-4,-2,-4,86,0
[15:14:51.264 29/11/2023],-137429.3,-65329.63,-101570,-153573.3,-78239.28,-104525.1,-132602.4,-100256.3,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.268 29/11/2023],-137436.2,-65332.09,-101564.4,-153586.9,-78254.88,-104519.5,-132611.1,-100253.6,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.272 29/11/2023],-137429.2,-65318.77,-101557.6,-153577.8,-78264.63,-104506.3,-132611.7,-100266.3,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.276 29/11/2023],-137432.3,-65319.93,-101547.7,-153587.5,-78277.86,-104515.8,-132626.1,-100268.6,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.280 29/11/2023],-137420.4,-65302.23,-101532.1,-153580.2,-78260.02,-104505.2,-132616.4,-100235.4,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.284 29/11/2023],-137416.4,-65306.61,-101530.1,-153575.7,-78252.43,-104499.4,-132610.8,-100246.5,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.288 29/11/2023],-137414.3,-65291.99,-101522.2,-153574.4,-78268.3,-104499.9,-132621.9,-100257,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.292 29/11/2023],-137408.7,-65291.05,-101519.6,-153570.4,-78265.21,-104492.3,-132612.3,-100246.9,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.296 29/11/2023],-137396.4,-65257.7,-101503.3,-153556.1,-78268.03,-104472.7,-132609.4,-100230.1,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.300 29/11/2023],-137378.7,-65238.3,-101473,-153529.4,-78260.7,-104463.5,-132597.9,-100214.4,0.05,0.00,1.00,-4,-2,-4,86,0
[15:14:51.304 29/11/2023],-137385.3,-65264.72,-101478,-153551.7,-78259.09,-104471.2,-132607.9,-100227.5,0.05,0.00,1.00,-4,-2,-4,86,0
[15:14:51.308 29/11/2023],-137378.1,-65235.17,-101471.1,-153537.9,-78240.58,-104461.9,-132600.2,-100222.8,0.05,0.00,1.00,-4,-2,-4,86,0
[15:14:51.312 29/11/2023],-137355.4,-65204.64,-101434.3,-153506,-78224.62,-104423.2,-132596.6,-100195.7,0.05,0.00,1.00,-4,-2,-4,86,0
[15:14:51.316 29/11/2023],-137349.3,-65204.37,-101431.6,-153503,-78228.42,-104412,-132590,-100198.7,0.05,0.00,1.00,-4,-2,-4,86,0
[15:14:51.320 29/11/2023],-137369.3,-65217.74,-101442.6,-153531.8,-78238.57,-104441.6,-132602.2,-100212.4,0.05,0.00,1.00,-4,-2,-4,86,0
[15:14:51.324 29/11/2023],-137361.1,-65199.59,-101438.1,-153519.6,-78258.77,-104439.3,-132606.1,-100213.8,0.05,0.00,1.00,-4,-2,-4,86,0
[15:14:51.328 29/11/2023],-137330.2,-65172.77,-101407.1,-153500.8,-78245.27,-104415.1,-132584.2,-100186.7,0.05,0.00,1.00,-4,-2,-4,86,0
[15:14:51.332 29/11/2023],-137338.8,-65177.33,-101408.6,-153506.9,-78252.47,-104417.7,-132589.9,-100189.4,0.05,0.00,1.00,-4,-2,-4,86,0
[15:14:51.336 29/11/2023],-137331.9,-65170.58,-101401.7,-153503.8,-78249.21,-104420.8,-132593.9,-100195.6,0.03,0.00,1.00,-4,-2,-4,86,0
[15:14:51.340 29/11/2023],-137338.4,-65176.97,-101411.2,-153523,-78253.95,-104426.1,-132604,-100203.9,0.03,0.00,1.00,-4,-2,-4,86,0
[15:14:51.344 29/11/2023],-137311.4,-65144.11,-101379.5,-153489.5,-78254.7,-104394.7,-132574.1,-100171,0.03,0.00,1.00,-4,-2,-4,86,0
[15:14:51.348 29/11/2023],-137306,-65130.34,-101358,-153484.2,-78245.81,-104389.2,-132584.4,-100161.7,0.03,0.00,1.00,-4,-2,-4,86,0
[15:14:51.352 29/11/2023],-137308.4,-65131.33,-101357.2,-153485,-78252.83,-104381.3,-132589.5,-100180.2,0.03,0.00,1.00,-4,-2,-4,86,0
[15:14:51.356 29/11/2023],-137320.1,-65137.54,-101368.7,-153490.7,-78254.08,-104400.7,-132599.4,-100185,0.03,0.00,1.00,-4,-2,-4,86,0
[15:14:51.360 29/11/2023],-137314,-65139.55,-101374.3,-153503.5,-78245.9,-104392.5,-132592.5,-100175.2,0.03,0.00,1.00,-4,-2,-4,86,0
[15:14:51.364 29/11/2023],-137297.7,-65128.91,-101352,-153480.9,-78219.66,-104367.2,-132574.1,-100162.8,0.03,0.00,1.00,-4,-2,-4,86,0
[15:14:51.368 29/11/2023],-137306,-65135.8,-101362.2,-153483.1,-78239.06,-104381,-132597.4,-100174.4,0.03,0.00,1.00,-4,-2,-4,86,0
[15:14:51.372 29/11/2023],-137295.6,-65111.25,-101338.1,-153463.9,-78243.53,-104368.1,-132587.8,-100166.3,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.376 29/11/2023],-137286.4,-65108.71,-101335.9,-153477,-78263.02,-104365.2,-132577.1,-100147.7,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.380 29/11/2023],-137263.4,-65087.92,-101289.9,-153433,-78240.36,-104333,-132571.6,-100135.2,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.384 29/11/2023],-137265.7,-65098.34,-101301.2,-153438.4,-78234.27,-104340.2,-132577.6,-100140.3,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.388 29/11/2023],-137262.4,-65082.33,-101306.6,-153439.7,-78193.77,-104339.1,-132581.2,-100124.5,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.392 29/11/2023],-137264.9,-65087.7,-101308.7,-153443.3,-78236.42,-104342.8,-132588.2,-100143.4,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.396 29/11/2023],-137247.9,-65070.22,-101296.5,-153434.8,-78238.57,-104333.9,-132557.2,-100128.8,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.400 29/11/2023],-137249,-65068.83,-101275.5,-153432.8,-78256.98,-104331.5,-132577.5,-100111.7,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.404 29/11/2023],-137256.4,-65089.93,-101268.6,-153445,-78260.88,-104332.4,-132593.5,-100137,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.408 29/11/2023],-137254.3,-65087.25,-101279.2,-153447.2,-78239.64,-104334.8,-132601.8,-100132.9,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.412 29/11/2023],-137236.5,-65059.09,-101283.8,-153416.5,-78226.01,-104323.3,-132576.7,-100140.5,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.416 29/11/2023],-137237.3,-65067.04,-101271.9,-153430.4,-78248.18,-104333.5,-132580,-100122.9,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.420 29/11/2023],-137225.4,-65052.92,-101256.4,-153430.3,-78244.91,-104323.1,-132567,-100118.2,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.424 29/11/2023],-137218.8,-65048.45,-101246.3,-153416.8,-78240.76,-104312,-132564.7,-100110.4,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.428 29/11/2023],-137209.5,-65034.68,-101224,-153403.6,-78240.36,-104303.8,-132566.6,-100099.5,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.432 29/11/2023],-137196.4,-65019.48,-101214.8,-153388.7,-78229.59,-104290.5,-132552.6,-100083.4,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.436 29/11/2023],-137208.3,-65041.07,-101221.3,-153403.4,-78228.73,-104298.4,-132572.8,-100104.7,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.440 29/11/2023],-137222.8,-65051.13,-101239.7,-153415,-78240.27,-104309.4,-132581.4,-100113.8,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.444 29/11/2023],-137194.2,-65031.46,-101193.1,-153396.4,-78232.94,-104280.3,-132561,-100090.8,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.448 29/11/2023],-137180.6,-65016.8,-101177.1,-153379.9,-78239.95,-104268.8,-132550.7,-100078.9,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.452 29/11/2023],-137183.1,-65012.77,-101175.7,-153371.9,-78212.91,-104261.6,-132563.8,-100070.3,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.456 29/11/2023],-137196.9,-65029.22,-101183.7,-153403,-78242.95,-104283.8,-132576.6,-100084,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.460 29/11/2023],-137176.9,-65018.85,-101157.6,-153394.3,-78198.56,-104267.9,-132564.3,-100075.3,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.464 29/11/2023],-137162.6,-65012.1,-101141.7,-153371.4,-78218.32,-104245.4,-132550.7,-100061,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.468 29/11/2023],-137170.8,-65009.6,-101142,-153387.1,-78250.02,-104256.4,-132566.1,-100034.6,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.472 29/11/2023],-137171.4,-65025.78,-101134.1,-153387.3,-78257.66,-104275.8,-132565.3,-100063.9,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.476 29/11/2023],-137154.3,-65009.2,-101115.9,-153367.6,-78230.97,-104250.3,-132559.2,-100031.6,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.480 29/11/2023],-137135.6,-64984.43,-101099.8,-153349.9,-78214.88,-104229.9,-132526.1,-100016.4,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.484 29/11/2023],-137133.1,-64988.95,-101082.7,-153348.7,-78199.68,-104242.5,-132527.4,-100030.5,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.488 29/11/2023],-137139.6,-64987.07,-101090.9,-153336.8,-78222.43,-104235.1,-132541.1,-100022.4,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.492 29/11/2023],-137138,-64986.58,-101081.9,-153350.7,-78208.84,-104228.7,-132548.8,-100015.9,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.496 29/11/2023],-137122.5,-64970.13,-101082.4,-153336.9,-78203.12,-104223.8,-132528.4,-99995.98,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.500 29/11/2023],-137123.3,-64971.47,-101077.8,-153321.7,-78217.78,-104219.8,-132537.2,-100004.1,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.504 29/11/2023],-137120,-64979.29,-101066.9,-153335.2,-78224.13,-104219,-132535.5,-100006.8,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.508 29/11/2023],-137135.7,-64994.36,-101082,-153358,-78230.48,-104229.8,-132552.6,-100014.6,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.512 29/11/2023],-137117.5,-64981.44,-101088.9,-153333,-78210.45,-104196.7,-132546.7,-99998.88,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.516 29/11/2023],-137114.1,-64994.58,-101091.8,-153348.6,-78232.63,-104212.2,-132539.7,-100019.2,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.520 29/11/2023],-137109.3,-64975.27,-101072.2,-153320.9,-78226.45,-104209.8,-132542.5,-100007.6,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.524 29/11/2023],-137120.5,-64986.67,-101092.5,-153342.3,-78243.04,-104212.1,-132551.5,-99998.75,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.528 29/11/2023],-137105.9,-64996.5,-101080,-153343.3,-78217.78,-104201,-132540.8,-99993.38,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.532 29/11/2023],-137077.4,-64963.73,-101052.3,-153305.9,-78183.36,-104177.7,-132521.7,-99978.41,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.536 29/11/2023],-137090.1,-64971.47,-101067.7,-153322.6,-78205.04,-104186.8,-132536.5,-99981.67,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.540 29/11/2023],-137099.9,-64987.79,-101075.8,-153330.1,-78206.6,-104196.6,-132539.1,-99992.94,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.544 29/11/2023],-137080.5,-64961.41,-101062.2,-153293.8,-78212.55,-104180,-132528.5,-99956.91,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.548 29/11/2023],-137058.5,-64941.34,-101036.2,-153275,-78175.36,-104160.6,-132521.1,-99933.13,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.552 29/11/2023],-137073.8,-64958.05,-101058,-153281.6,-78206.34,-104177.8,-132528.9,-99966.03,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.556 29/11/2023],-137082,-64962.93,-101068.6,-153292.2,-78236.42,-104178.7,-132541.9,-99961.87,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.560 29/11/2023],-137075.2,-64961.32,-101069.8,-153309.5,-78219.44,-104169.9,-132534.4,-99951.01,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.564 29/11/2023],-137043.5,-64935.79,-101030.6,-153287,-78199.23,-104150.1,-132495.1,-99928.3,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.568 29/11/2023],-137058,-64935.7,-101046.5,-153269.2,-78193.2,-104160.6,-132525.1,-99940.59,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.572 29/11/2023],-137073.5,-64943.08,-101058.4,-153269.4,-78218.23,-104162,-132545.4,-99946.76,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.576 29/11/2023],-137057.7,-64931.37,-101040.4,-153261.5,-78229.45,-104140.8,-132526.4,-99922.84,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.580 29/11/2023],-137041.5,-64933.92,-101010.9,-153260.9,-78206.78,-104129.2,-132518,-99920.25,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.584 29/11/2023],-137054.5,-64958.68,-101036.3,-153273.7,-78213.89,-104137.1,-132523.8,-99941.84,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.588 29/11/2023],-137057,-64962.3,-101041.2,-153280.3,-78203.43,-104147.1,-132534.9,-99940.1,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.592 29/11/2023],-137045.1,-64953.27,-101017.2,-153270.6,-78188.23,-104134.6,-132531.7,-99921.99,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.596 29/11/2023],-137036.8,-64962.71,-101012.4,-153283.6,-78184.48,-104129.8,-132524,-99921.86,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.600 29/11/2023],-137039.5,-64956.36,-101025.9,-153270,-78211.16,-104133.6,-132530.8,-99924.32,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.604 29/11/2023],-137051.5,-64973.7,-101027.7,-153280.8,-78248.9,-104144,-132547.4,-99947.88,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.608 29/11/2023],-137040.9,-64968.65,-101024.6,-153279.9,-78242.37,-104139.2,-132547,-99942.88,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.612 29/11/2023],-137018.5,-64948.27,-101007.4,-153254.1,-78198.16,-104121.3,-132523.7,-99901.12,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.616 29/11/2023],-137022.6,-64965.3,-101023.7,-153259.4,-78184.25,-104135.4,-132529.7,-99927.31,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.620 29/11/2023],-137022,-64964.23,-101001.8,-153253,-78226.81,-104120.2,-132538.3,-99915.73,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:51.624 29/11/2023],-137008.7,-64967.13,-100986.5,-153254.1,-78222.48,-104115.7,-132527.9,-99912.48,0.02,-0.02,1.02,-4,-2,-4,86,0
[15:14:51.628 29/11/2023],-136983.8,-64952.65,-100964.9,-153243.7,-78195.16,-104094,-132503.5,-99898.16,0.02,-0.02,1.02,-4,-2,-4,86,0
[15:14:51.632 29/11/2023],-136983.4,-64938.79,-100967.3,-153224.5,-78193.28,-104093.1,-132503.5,-99897.85,0.02,-0.02,1.02,-4,-2,-4,86,0
[15:14:51.636 29/11/2023],-136996.4,-64958.73,-100981.2,-153244.4,-78179.74,-104102.4,-132517.8,-99900.58,0.02,-0.02,1.02,-4,-2,-4,86,0
[15:14:51.640 29/11/2023],-136999.3,-64972.09,-100989.7,-153263.6,-78181.62,-104096.7,-132517.2,-99905.32,0.02,-0.02,1.02,-4,-2,-4,86,0
[15:14:51.644 29/11/2023],-136988.8,-64969.37,-100979.2,-153246.5,-78192.88,-104083.3,-132508.7,-99904.74,0.02,-0.02,1.02,-4,-2,-4,86,0
[15:14:51.648 29/11/2023],-136982,-64970.17,-100973.3,-153241.6,-78187.61,-104086.1,-132505.3,-99905.19,0.02,-0.02,1.02,-4,-2,-4,86,0
[15:14:51.652 29/11/2023],-136991,-64984.61,-100972.8,-153270.1,-78189.22,-104100.4,-132518.8,-99905.9,0.02,-0.02,1.02,-4,-2,-4,86,0
[15:14:51.656 29/11/2023],-137000.5,-64977.95,-100962.3,-153262.4,-78219.34,-104088.6,-132531.8,-99913.91,0.02,-0.02,1.02,-4,-2,-4,86,0
[15:14:51.660 29/11/2023],-136981.9,-64967.98,-100949.4,-153246.5,-78217.96,-104075.4,-132519.3,-99900.18,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.664 29/11/2023],-136970.9,-64963.38,-100949.4,-153222.9,-78206.56,-104077.3,-132509.3,-99892.58,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.668 29/11/2023],-136972.6,-64959.71,-100946,-153217.5,-78195.56,-104079.5,-132509,-99902.1,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.672 29/11/2023],-136985.8,-64981.97,-100950.8,-153255,-78176.16,-104081.4,-132519.2,-99892.22,0.05,0.00,1.02,-4,-2,-4,86,0
[15:14:51.676 29/11/2023],-136980.3,-64982.64,-100956.8,-153257.7,-78186.27,-104085.5,-132510,-99895.13,0.05,0.00,1.02,-4,-2,-4,86,0
